5937,"51.476105","-0.100224",456
5937,"51.475967","-0.100368",470
5937,"51.476021","-0.100246",474
5937,"51.476051","-0.100078",476
5937,"51.476009","-0.099922",482
5937,"51.476044","-0.099775",488
5937,"51.476074","-0.099968",533
5937,"51.476086","-0.100047",535
5937,"51.476074","-0.100123",536
5937,"51.476089","-0.10019",538
5937,"51.476112","-0.100246",543
5937,"51.476112","-0.100264",544
5937,"51.476116","-0.10028",545
5937,"51.476112","-0.100356",555
5937,"51.476135","-0.100378",556
5937,"51.476154","-0.100392",557
5937,"51.476189","-0.100396",558
5937,"51.476219","-0.100387",559
5937,"51.476257","-0.100379",560
5937,"51.476292","-0.100358",561
5937,"51.47633","-0.10034",562
5937,"51.476372","-0.100327",563
5937,"51.476414","-0.100313",564
5937,"51.476463","-0.10028",565
5937,"51.476509","-0.100253",566
5937,"51.476555","-0.100224",567
5937,"51.476589","-0.100196",568
5937,"51.476627","-0.100167",569
5937,"51.476665","-0.100135",570
5937,"51.476692","-0.100112",574
5937,"51.476761","-0.100064",580
5937,"51.476753","-0.099897",581
5937,"51.476715","-0.099819",582
5937,"51.476677","-0.099738",583
5937,"51.476639","-0.099653",584
5937,"51.476604","-0.09957",585
5937,"51.47657","-0.099485",586
5937,"51.476536","-0.099398",587
5937,"51.476501","-0.099309",588
5937,"51.476471","-0.099218",589
5937,"51.47644","-0.099126",590
5937,"51.476406","-0.099036",594
5937,"51.476109","-0.098336",599
5937,"51.476078","-0.098251",600
5937,"51.476044","-0.098161",601
5937,"51.476009","-0.098071",602
5937,"51.475975","-0.097981",603
5937,"51.475967","-0.097888",604
5937,"51.475956","-0.097797",605
5937,"51.475964","-0.097705",606
5937,"51.475971","-0.097608",607
5937,"51.475975","-0.097508",608
5937,"51.475983","-0.097411",609
5937,"51.475986","-0.097315",610
5937,"51.475986","-0.09722",614
5937,"51.476002","-0.096826",615
5937,"51.476006","-0.096728",616
5937,"51.476009","-0.096629",617
5937,"51.476009","-0.096528",618
5937,"51.476013","-0.096439",619
5937,"51.476013","-0.096343",620
5937,"51.476013","-0.096243",621
